Serial,Sighting_Number,Date,Observation_period,Observation_period_start_time,Observation_period_end_time,Sighting_duration,Time_of_walking_event,Walking_event_number,Individual_ID,Initiation_order,Displacement,Compass_bearing,Interaction_type,Aggressor_id,Aggression_type,Ba_males_present,Follower_response_delay,Stopping_order,End_activity,Notes
393,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:41:00,5,01_364,1,20,132,passive,,,1,,1,G,walked into another hrm.
394,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:41:00,5,01_360,2,24,132,passive,,,1,16,2,G,
395,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:41:00,5,06_361,3,24,132,passive,,,1,22,3,G,
396,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:41:00,5,05_127,4,8,132,passive,,,1,38,4,G,
397,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,,5,01_365,5,6,132,passive,,,1,41,5,G,
398,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:43:49,NOTE,,,,,,,,,,,,another zebra NN 05_127. 05_127 bears teeth. Zebra didn't move so 05_127 shoved other St's nose away (other St attempts to supplant but loses)
399,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:45:00,6,01_356,1,10,132,passive,,,1,,1,G,
400,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:45:00,6,01_365,2,8,132,passive,,,1,8,2,G,
401,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:46:07,NOTE,,,,,,,,,,,,collar grp seen walking opposite direction (5:00)
402,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:46:36,7,01_360,1,250,120,passive,,,1,,5,G,
403,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:46:36,7,06_361,2,250,120,passive,,,1,2,6,S,
404,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:46:36,7,01_365,3,150,120,passive,,,1,24,3,,
405,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:46:36,7,05_127,4,150,120,passive,,,1,30,4,G,
406,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:46:36,7,01_356,5,75,120,passive,,,1,49,1,G,
407,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:46:36,7,01_364,6,150,120,passive,,,1,51,2,G,
408,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:50:22,8,01_364,1,100,120,passive,,,1,,1,SI,biting 05_127 and pushing him away. (trying to nurse)
409,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:50:22,8,01_365,2,100,120,passive,,,1,11,2,SI,KA another St male
410,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:50:22,8,01_356,3,175,120,passive,,,1,15,4,S,
411,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:50:22,8,05_127,4,100,120,passive,,,1,18,2,SI,05_127 tries to bite back 01_364 who has been biting him and pushing his rump away with her head.
412,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:56:26,9,01_360,1,200,90,passive,,,1,,5,G,W when rest of harem caught up with her
413,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:56:26,9,06_361,2,200,90,passive,,,1,2,6,S,
414,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:56:26,9,01_364,3,200,90,passive,,,1,41,2,S,
415,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:56:26,9,01_356,4,50,90,passive,,,1,54,1,S,
416,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:56:26,9,05_127,5,200,90,passive,,,1,55,3,S,"harrassing 01_364, EB, running after her. 01_364 snaps at him, no contact."
417,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:56:26,9,01_365,6,200,90,passive,,,1,59,4,G,
418,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,7:59:20,10,01_356,1,75,90,passive,,,1,,1,G,catching up with rest of hrm.
419,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:01:05,11,01_360,1,450,90,passive,,,1,,1,Drink,"at Sarat trough, at time 4:37 into event, 01_360 pauses, 0-3 tries to nurse, 01_364 again pushes 0-3 with nose. "
420,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:01:05,11,06_361,2,450,90,passive,,,1,3,2,Drink,"52 sec into event, 0-3 suddenly stopped to stand, 01_364 slammed its butt forward with her face (aggressive push) red card. "
421,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:01:05,11,01_364,3,450,90,passive,,,1,6,6,Drink,
422,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:01:05,11,01_365,4,450,90,passive,,,1,8,4,Drink,"8:42 into event, passed 01_360"
423,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:01:05,11,05_127,5,450,90,passive,,,1,10,3,Drink,"28 sec into event,  05_127 nipping at 01_365's tail; 3:31 into event, 05_127 nipping 01_365's side for 8 secs, then she ran away and came back and nipped at him; 4:38 05_127 biting 01_365's flank, chasing her aroud, and then still walking next to her; 5:4"
424,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:01:05,11,01_356,6,450,90,passive,,,1,15,5,Drink,
425,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,,NOTE,,,,,,,,,,,,"hrm 01_356 at end of herd, probably 3 harems"
426,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:12:20,12,05_127,1,2,180,passive,,,1,,1,Drink,changed position at trough; V 19 sec into event
427,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:12:47,13,01_356,1,300,284,aggressive,01_356,physical contact,1,,2,G,01_356 nudged 01_30 with head and W past her away from trough
428,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:12:47,13,05_127,2,300,284,passive,,,1,12,5,SI,rubs 01_365's leg with his head
429,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:12:47,13,06_361,3,5,284,passive,,,1,40,1,S,
430,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:12:47,13,01_365,4,300,284,passive,,,1,47,4,D,
431,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:12:47,13,01_364,5,300,284,passive,,,1,54,3,G,
432,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:14:02,14,01_360,1,200,284,aggressive,01_360,herd,1,,1,G,Run to catch up with rest of harem that had already left the trough
433,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:14:02,14,06_361,2,200,284,aggressive,01_360,herd,1,2,2,S,herded 0-3 to get him to follow rest of harem
434,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:20:23,15,01_364,1,?,284,aggressive,01_360,physical contact,1,,3,G,"nudges 0-3  (standing next to 01_360), 0-3 then walks"
435,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:20:23,15,06_361,2,30,284,aggressive,01_360,physical contact,1,1,2,S,"51 sec into event 01_360 G for 6 secs; 52 sec into event 0-3 tries to N, 01_364 pushes him with nose (doesn't stop W) and 0-3 W after 1 sec; 0-3 is lagging behind (stops to S) with 01_360, 05_127 pushes 0-3 who then W, 01_360 follows"
436,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:20:23,15,01_360,3,30,284,passive,,,1,1,1,G,follows 0-3
437,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:22:08,16,01_356,1,50,100,passive,,,1,,1,SI,"01_356 run to Bamale following 01_365, EB, Neck roll, Bamale still following 01_365; 01_356 2m behind with another Stmale"
438,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:25:25,NOTE,,,,,,,,,,,,"herd comprises our harem, a harem of 3 and a harem of 5 or (2+3)"
439,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:30:59,17,05_127,1,200,260,aggressive,05_127,physical contact,0,,,SI,05_127 rubs 01_365 with head and then W past her
440,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:30:59,17,01_365,2,200,260,aggressive,05_127,physical contact,0,2,,G,"01_365 ears back as W up behind 0-3 and 01_360, who then start walking"
441,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:30:59,17,06_361,3,200,260,aggressive,01_365,EB,0,3,,S,
442,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:30:59,17,01_360,4,200,260,aggressive,01_365,EB,0,4,,G,
443,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:30:59,17,01_364,5,200,260,passive,,,0,26,,S,
444,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:30:59,17,01_356,6,200,260,passive,,,0,30,,SI,01_356 and 05_127 NN
445,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:34:55,18,01_360,1,40,260,aggressive,01_360,physical contact,0,,1,G,0-3 S; 01_360 nudged and 0-3 started walking again
446,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:34:55,18,06_361,2,40,260,aggressive,05_127,physical contact,0,1,3,S,
447,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:34:55,18,05_127,3,40,260,aggressive,01_360,herd,0,6,2,S,"05_127 chases 0-3, 6 sec into event for 19 seconds --> incl. herding and chasing 0-3 with 01_360 trying to get in way of 05_127… 01_360 herds 05_127, EB 2x"
448,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:37:14,19,01_364,1,10,325,passive,,,0,,1,S,
449,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:38:17,20,01_360,1,30,252,passive,,,0,,4,G,
450,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:38:17,20,06_361,2,30,252,passive,,,0,2,5,S,
451,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:38:17,20,05_127,3,30,252,passive,,,0,9,3,S,
452,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:38:17,20,01_364,4,30,252,passive,,,0,12,6,G,
453,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:38:17,20,01_365,5,30,252,passive,,,0,37,2,G,
454,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:38:17,20,01_356,6,30,252,passive,,,0,40,1,G,
455,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:39:54,21,01_360,1,150,252,passive,,,0,,6,G,"everyone else stopped to G but she continued walking, all the way through walking event #22, and then the rest of harem started following her again"
456,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:39:54,21,06_361,2,50,252,passive,,,0,2,1,G,
457,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:39:54,21,05_127,3,75,252,passive,,,0,4,3,G,"39 sec into event, 05_127 nip 01_364; 01_364 bit 05_127 with EB; then 05_127 FL?!"
458,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:39:54,21,01_356,4,75,252,passive,,,0,7,5,G,2m behind 01_365
459,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:39:54,21,01_364,5,75,252,passive,,,0,12,2,G,
460,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:39:54,21,01_365,6,75,252,passive,,,0,29,4,G,
461,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:41:36,22,01_364,1,425,252,passive,,,0,,4,V,at 3 males
462,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:41:36,22,05_127,2,425,252,passive,,,0,12,2,G,
463,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:41:36,22,01_365,3,425,252,passive,,,0,45,3,G,
464,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:41:36,22,06_361,4,100,252,passive,,,0,71,1,S,"run to catch up with 01_360; 01_360 stopped for 5 sec to G, then 0-3 jumped at her and she started W again"
465,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:43:04,23,01_356,1,300,252,passive,,,0,,1,G,at back of harem
466,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:45:33,24,06_361,1,325,252,aggressive,06_361,physical contact,0,,2,N,
467,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:45:33,24,01_360,2,325,252,aggressive,06_361,physical contact,0,1,1,G,
468,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:57:02,25,01_360,1,10,252,passive,,,0,,1,G
469,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:57:02,25,06_361,1,10,252,passive,,,0,1,2,G
470,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:58:25,26,01_365,1,15,252,passive,,,0,,2,D/G
471,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:58:25,26,05_127,2,18,252,passive,,,0,2,3,G
472,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:58:25,26,01_364,3,4,252,passive,,,0,7,1,G
473,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:58:25,26,01_360,4,8,252,passive,,,0,62,4,G
474,01_356_3,21-Jul-06,1,7:09:00,9:23:50,2:14:50,8:58:25,26,06_361,5,8,252,passive,,,0,63,5,S
1583,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:07:03,1,01_364,1,200,103,passive,,,0,,1,W
1584,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:07:03,1,01_365,2,200,103,passive,,,0,3,2,W
1585,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:07:03,1,01_360,3,200,103,passive,,,0,6,3,W
1586,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:07:03,1,06_361,4,200,103,passive,,,0,7,4,W
1587,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:07:03,1,01_356,5,200,103,passive,,,0,24,5,W
1588,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:07:03,1,05_127,6,200,103,passive,,,0,35,6,W
1589,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:14:14,2,01_364,1,100,175,passive,,,0,,2,V
1590,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:14:14,2,01_365,2,100,175,passive,,,0,1,3,V
1591,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:14:14,2,01_360,3,100,175,passive,,,0,2,4,V
1592,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:14:14,2,06_361,4,100,175,passive,,,0,3,5,S,
1593,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:14:14,2,01_356,5,100,175,passive,,,0,4,1,V,
1594,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:14:14,2,05_127,6,100,175,passive,,,0,5,6,V,
1595,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:17:09,3,01_356,1,20,175,passive,,,0,,1,V,
1596,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:17:09,3,01_364,2,20,175,passive,,,0,1,2,V,
1597,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:17:09,3,01_365,3,20,175,passive,,,0,15,3,V,
1598,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:17:09,3,01_360,4,20,175,passive,,,0,18,4,V,
1599,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:17:09,3,06_361,5,20,175,passive,,,0,19,5,G,
1600,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:17:09,3,05_127,6,20,175,passive,,,0,21,6,FL,
1601,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:18:07,4,01_365,1,30,145,passive,,,0,,6,V,
1602,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:18:07,4,01_360,2,20,145,passive,,,0,6,1,SG,on same tree 01_365 stopped for 5sec to SG on
1603,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:18:07,4,01_364,3,30,145,passive,,,0,9,5,V,
1604,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:18:07,4,01_356,4,30,145,passive,,,0,16,4,V,
1605,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:18:07,4,06_361,5,20,145,passive,,,0,17,2,S,
1606,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:18:07,4,05_127,6,20,145,passive,,,0,18,3,S,
1607,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:19:41,5,01_360,1,unknown,162,passive,,,0,,unknown,NV,in bush heading to dam
1608,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:19:41,5,06_361,2,unknown,162,passive,,,0,1,unknown,NV
1609,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:19:41,5,05_127,3,unknown,162,passive,,,0,4,unknown,NV
1610,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:19:41,5,01_365,4,unknown,162,passive,,,0,16,unknown,NV
1611,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:19:41,5,01_356,5,unknown,162,passive,,,0,19,unknown,NV
1612,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:19:41,5,01_364,6,unknown,162,passive,,,0,31,unknown,NV
1613,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:00,6,01_356,1,5,165,passive,,,0,,1,V
1614,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:00,6,01_364,2,5,165,passive,,,0,2,2,V
1615,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:09,7,01_356,1,3,350,passive,,,0,,1,W
1616,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:10,8,01_356,1,8,165,passive,,,0,,1,Drink
1617,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:10,8,01_364,2,15,165,passive,,,0,7,3,Drink
1618,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:10,8,05_127,3,3,165,passive,,,0,38,2,S
1619,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:10,8,01_360,4,20,165,passive,,,0,44,4,Drink
1620,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:10,8,06_361,5,20,165,passive,,,0,45,5,Drink
1621,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:34:44,9,01_356,1,8,350,passive,,,0,,1,V
1622,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:35:16,10,05_127,1,10,165,passive,,,0,,1,Drink
1623,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:35:16,10,01_356,2,8,165,passive,,,0,7,2,Drink
1624,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:35:16,10,01_365,3,8,165,passive,,,0,17,3,Drink,
1625,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:35:36,11,06_361,1,6,350,passive,,,0,,1,S,
1626,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:35:40,12,06_361,1,6,350,passive,,,0,,1,Drink,
1627,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:36:15,13,06_361,1,5,255,passive,,,0,,1,SI,sniff another foal
1628,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:36:30,NOTE,,,,,,,,,,,,another female EB 0-3
1629,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:36:57,NOTE,,,,,,,,,,,,0-3 nosed out of way by female
1630,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:37:18,14,01_365,1,35,350,aggressive,01_365,head bob,1,,4,S,w/head bob W away
1631,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:37:18,14,01_360,2,38,350,aggressive,01_365,head bob,1,2,2,V,
1632,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:37:18,14,01_356,3,40,350,aggressive,01_365,head bob,1,6,1,V,
1633,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:37:18,14,06_361,4,38,350,aggressive,01_365,head bob,1,18,3,N,
1634,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:37:18,14,05_127,5,35,350,aggressive,01_365,head bob,1,24,5,S,
1635,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:37:18,14,01_364,6,35,350,aggressive,01_365,head bob,1,28,6,S,
1636,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:44:21,15,01_360,1,15,360,passive,,,1,,1,G,toward 01_356
1637,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:44:21,15,06_361,2,15,360,passive,,,1,6,2,S,
1638,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:44:21,15,01_364,3,15,360,passive,,,1,15,3,G,
1639,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:45:08,16,01_356,1,30,360,passive,,,1,,1,V,
1640,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:45:08,16,01_360,2,30,360,passive,,,1,4,2,V,
1641,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:45:08,16,06_361,3,30,360,passive,,,1,6,3,V,
1642,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:45:08,16,01_364,4,30,360,passive,,,1,8,4,G,
1643,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:45:08,16,01_365,5,30,360,passive,,,1,11,5,V,
1644,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:45:08,16,05_127,6,30,360,passive,,,1,13,6,V,
1645,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:46:12,17,01_356,1,2,30,passive,,,1,,1,V,
1646,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:46:18,18,01_364,1,50,360,passive,,,1,,1,S,
1647,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:46:18,18,01_360,2,50,360,passive,,,1,1,2,S,
1648,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:46:18,18,06_361,3,50,360,passive,,,1,2,3,S,
1649,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:46:18,18,05_127,4,50,360,passive,,,1,3,5,S,
1650,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:46:18,18,01_365,5,50,360,passive,,,1,5,4,S,
1651,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:46:18,18,01_356,6,50,360,passive,,,1,15,6,S,
1652,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:11,19,01_360,1,40,275,passive,,,1,,1,V,probably to avoid cattle
1653,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:11,19,06_361,2,40,275,passive,,,1,1,2,V,
1654,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:11,19,05_127,3,40,275,passive,,,1,2,3,V,
1655,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:11,19,01_365,4,40,275,passive,,,1,5,4,V,
1656,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:11,19,01_364,5,40,275,passive,,,1,19,5,V,
1657,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:11,19,01_356,6,40,275,passive,,,1,48,6,V,
1658,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:28,20,01_360,1,60,270,passive,,,1,,1,S,
1659,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:28,20,01_364,2,60,270,passive,,,1,1,2,S,
1660,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:28,20,06_361,3,60,270,passive,,,1,6,3,Lie,
1661,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:28,20,01_365,4,60,270,passive,,,1,34,4,S,
1662,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:28,20,05_127,5,60,270,passive,,,1,36,5,S,
1663,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:55:28,20,01_356,6,60,270,passive,,,1,38,6,S,
1664,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:59:01,21,01_360,1,50,250,passive,,,1,,1,W,W around cattle
1665,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:59:01,21,06_361,2,50,250,passive,,,1,2,2,W,
1666,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:59:01,21,05_127,3,50,250,passive,,,1,17,3,W,
1667,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:59:01,21,01_365,4,50,250,passive,,,1,21,4,W,
1668,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:59:01,21,01_364,5,50,250,passive,,,1,23,5,W,
1669,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,11:59:01,21,01_356,6,50,250,passive,,,1,24,6,W,
1670,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:01:00,22,01_364,1,100,327,passive,,,1,,1,S,"W ahead of 01_360, then changed direction to around cattle"
1671,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:01:00,22,01_360,2,100,327,passive,,,1,20,2,S,
1672,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:01:00,22,06_361,3,100,327,passive,,,1,21,3,Lie,
1673,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:01:00,22,05_127,4,100,327,passive,,,1,26,4,SI,w/Ba male
1674,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:01:00,22,01_365,5,100,327,passive,,,1,27,5,S,next to 05_127
1675,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:01:00,22,01_356,6,100,327,passive,,,1,35,6,SI,MG with 01_364
1676,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:07:22,23,01_356,1,5,327,passive,,,1,,1,V,
1677,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:07:36,24,01_356,1,3,327,passive,,,1,,1,V,
1678,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:09:00,25,01_364,1,50,360,passive,,,1,,1,G,fol rest of herd
1679,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:09:27,26,01_360,1,5,327,passive,,,1,,1,SG,
1680,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:09:37,27,01_356,1,50,360,passive,,,1,,1,V,
1681,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:09:37,27,01_360,2,50,360,passive,,,1,15,2,G,
1682,01_356_4,25-Jul-06,1,11:00:00,13:10:00,2:10:00,12:09:37,27,06_361,3,50,360,passive,,,1,20,3,S,
